,Unnamed: 0,id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
80,80,308191,Francolinus,pondicerianus,,birds,Grey Francolin,Mike Nelson,India,"Desert National Park, Thar Desert, near Jaisalmer, Rajasthan",27.2575,70.892,170,"call, song",,,field recording,//xeno-canto.org/308191,https://xeno-canto.org/308191/download,XC308191-Grey Francolin1DNP2016.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC308191-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC308191-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC308191-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC308191-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC308191-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC308191-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC308191-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:13,07:00,2016-01-14,2016-03-23,[],,no,no,no,,,no,,,44100
81,81,308183,Francolinus,pondicerianus,,birds,Grey Francolin,Mike Nelson,India,"Tal Chapar, Rajasthan",27.8056,74.4305,300,call,,,field recording,//xeno-canto.org/308183,https://xeno-canto.org/308183/download,XC308183-Grey Francolin1TC2016.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC308183-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC308183-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC308183-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC308183-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC308183-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC308183-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC308183-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:25,09:30,2016-01-12,2016-03-23,[],,no,no,no,,,no,,,44100
82,82,199108,Francolinus,pondicerianus,,birds,Grey Francolin,Pronoy Baidya,India,"Kalapet, Villupuram, Tamil Nadu",12.026,79.8492,30,call,,,field recording,//xeno-canto.org/199108,https://xeno-canto.org/199108/download,XC199108-Grey Francolin_PU.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/VBLYCICYIP/ffts/XC199108-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VBLYCICYIP/ffts/XC199108-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VBLYCICYIP/ffts/XC199108-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VBLYCICYIP/ffts/XC199108-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VBLYCICYIP/wave/XC199108-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VBLYCICYIP/wave/XC199108-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VBLYCICYIP/wave/XC199108-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:12,17:30,2014-10-16,2014-10-17,"['Corvus splendens', 'Francolinus pondicerianus']","Was the recording modified significantly? No.
Habitat: Degraded scrub jungle.",yes,yes,no,,,no,,,48000
83,83,194204,Francolinus,pondicerianus,,birds,Grey Francolin,Pronoy Baidya,India,"Kalapet, Villupuram, Tamil Nadu",12.026,79.8492,30,call,,,field recording,//xeno-canto.org/194204,https://xeno-canto.org/194204/download,XC194204-Grey Francolin.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/VBLYCICYIP/ffts/XC194204-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VBLYCICYIP/ffts/XC194204-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VBLYCICYIP/ffts/XC194204-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VBLYCICYIP/ffts/XC194204-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VBLYCICYIP/wave/XC194204-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VBLYCICYIP/wave/XC194204-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VBLYCICYIP/wave/XC194204-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:12,18:00,2014-09-01,2014-09-04,['Corvus culminatus'],"Was the recording modified significantly? No
Habitat: Degraded Scrub Forest.",yes,yes,no,,,no,,,48000
84,84,182849,Francolinus,pondicerianus,interpositus,birds,Grey Francolin,Ding Li Yong,India,"Jaipur, Jaipur, Rajasthan",26.874,75.8122,440,song,,,field recording,//xeno-canto.org/182849,https://xeno-canto.org/182849/download,XC182849-Grey Francolin1_Jaipur.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/NWTKEXMKCA/ffts/XC182849-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NWTKEXMKCA/ffts/XC182849-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NWTKEXMKCA/ffts/XC182849-large.png', 'full': '//xeno-canto.org/sounds/uploaded/NWTKEXMKCA/ffts/XC182849-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/NWTKEXMKCA/wave/XC182849-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NWTKEXMKCA/wave/XC182849-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NWTKEXMKCA/wave/XC182849-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:13,08:30,2011-12-30,2014-06-21,[],,yes,yes,no,,,no,,,44100
85,85,166155,Francolinus,pondicerianus,interpositus,birds,Grey Francolin,Frank Lambert,India,"West of Chhari Lake, Kutch, Gujarat (1)",23.5606,69.2808,10,"flight call, song",,,field recording,//xeno-canto.org/166155,https://xeno-canto.org/166155/download,XC166155-Francolinus_pondicerianus_interpositus-FL calls nr Bhuj Gujarat 22Jan14 8.09am LS110479.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC166155-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC166155-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC166155-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC166155-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC166155-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC166155-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC166155-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:23,08:09,2014-01-22,2014-02-06,[],,no,no,no,,,no,,,44100
86,86,165833,Francolinus,pondicerianus,interpositus,birds,Grey Francolin,Frank Lambert,India,"Tal Chapar, Rajasthan",27.8056,74.4305,300,"flight call, song",,,field recording,//xeno-canto.org/165833,https://xeno-canto.org/165833/download,XC165833-Francolinus_pondicerianus_interpositus-FL song TalChappar 13Jan14 1.19pm LS110353.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC165833-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC165833-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC165833-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC165833-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC165833-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC165833-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC165833-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:58,13:19,2014-01-13,2014-02-03,[],Calling from on top of a building. Several birds present.,yes,yes,no,,,no,,,44100
87,87,149584,Francolinus,pondicerianus,interpositus,birds,Grey Francolin,Frank Lambert,India,"Desert National Park, Thar Desert, near Jaisalmer, Rajasthan",27.2575,70.892,170,"call, song",,,field recording,//xeno-canto.org/149584,https://xeno-canto.org/149584/download,XC149584-Francolinus_pondicerianus_interpositus-FL DesertNP22Jan13 LS113298.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC149584-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC149584-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC149584-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC149584-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC149584-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC149584-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC149584-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,1:09,09:35,2013-01-22,2013-10-02,[],Same birds duetting as on XC149582. ,yes,yes,no,,,no,,,48000
88,88,149582,Francolinus,pondicerianus,interpositus,birds,Grey Francolin,Frank Lambert,India,"Desert National Park, Thar Desert, near Jaisalmer, Rajasthan",27.2575,70.892,170,"call, song",,,field recording,//xeno-canto.org/149582,https://xeno-canto.org/149582/download,XC149582-Francolinus_pondicerianus_interpositus-FL DesertNP22Jan13 LS113297.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC149582-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC149582-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC149582-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC149582-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC149582-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC149582-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC149582-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,1:17,09:30,2013-01-22,2013-10-02,[],,yes,yes,no,,,no,,,48000
89,89,129278,Francolinus,pondicerianus,,birds,Grey Francolin,Sudipto Roy,India,"Jodhpur, Rajasthan",26.4823,72.9973,240,"call, song",,,field recording,//xeno-canto.org/129278,https://xeno-canto.org/129278/download,XC129278-Greyfrancolin@JodhpurOctober112011_0001.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PEAKXFUNIM/ffts/XC129278-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PEAKXFUNIM/ffts/XC129278-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PEAKXFUNIM/ffts/XC129278-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PEAKXFUNIM/ffts/XC129278-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PEAKXFUNIM/wave/XC129278-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PEAKXFUNIM/wave/XC129278-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PEAKXFUNIM/wave/XC129278-large.png'}",//creativecommons.org/licenses/by-sa/3.0/,B,0:18,09:30,2011-10-11,2013-04-12,[],Apologies for traffic noise. A small flock of birds seen on a clear sunny day.,yes,yes,no,,,no,,,44100
90,90,92207,Francolinus,pondicerianus,interpositus,birds,Grey Francolin,Yong Ding Li,India,"Jaipur, Jaipur, Rajasthan",26.874,75.8122,440,"duet, song",,,field recording,//xeno-canto.org/92207,https://xeno-canto.org/92207/download,Grey Francolin_jaipur.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/NWTKEXMKCA/ffts/XC92207-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NWTKEXMKCA/ffts/XC92207-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NWTKEXMKCA/ffts/XC92207-large.png', 'full': '//xeno-canto.org/sounds/uploaded/NWTKEXMKCA/ffts/XC92207-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/NWTKEXMKCA/wave/XC92207-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NWTKEXMKCA/wave/XC92207-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NWTKEXMKCA/wave/XC92207-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:29,9.50,2011-12-30,2012-01-02,[],,unknown,unknown,unknown,,,no,,,44100
91,91,89776,Francolinus,pondicerianus,,birds,Grey Francolin,vir joshi,India,saldipoad amreli gujarat india ,21.593,71.313,?,song,,,field recording,//xeno-canto.org/89776,https://xeno-canto.org/89776/download,grey francolin2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ZXGYSIOPJJ/ffts/XC89776-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXGYSIOPJJ/ffts/XC89776-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXGYSIOPJJ/ffts/XC89776-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZXGYSIOPJJ/ffts/XC89776-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ZXGYSIOPJJ/wave/XC89776-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXGYSIOPJJ/wave/XC89776-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXGYSIOPJJ/wave/XC89776-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:22,6:00 pm,2011-10-04,2011-11-05,[],,unknown,unknown,unknown,,,no,,,44100
92,92,37512,Francolinus,pondicerianus,,birds,Grey Francolin,David Farrow,India,"Keoladeo National Park, Rajasthan",27.1501,77.5001,?,song,,,field recording,//xeno-canto.org/37512,https://xeno-canto.org/37512/download,greyfrancolin-india241201farrow(320Kbps).mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RNVWOVLEUN/ffts/XC37512-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RNVWOVLEUN/ffts/XC37512-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RNVWOVLEUN/ffts/XC37512-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RNVWOVLEUN/ffts/XC37512-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RNVWOVLEUN/wave/XC37512-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RNVWOVLEUN/wave/XC37512-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RNVWOVLEUN/wave/XC37512-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:15,?:?,2001-12-24,2009-08-08,[],,unknown,unknown,unknown,,,no,,,44100
93,93,691238,Francolinus,pondicerianus,,birds,Grey Francolin,Sibaram Behera,India,"Gurugram, Gurgaon, Haryana",28.3324,76.9386,260,uncertain,,,field recording,//xeno-canto.org/691238,https://xeno-canto.org/691238/download,XC691238-Grey francolin.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HDEBQHXPCS/ffts/XC691238-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HDEBQHXPCS/ffts/XC691238-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HDEBQHXPCS/ffts/XC691238-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HDEBQHXPCS/ffts/XC691238-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HDEBQHXPCS/wave/XC691238-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HDEBQHXPCS/wave/XC691238-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HDEBQHXPCS/wave/XC691238-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:14,17:30,2021-12-12,2021-12-13,[],Two individuals were calling. There was a distant group that was also calling.,yes,yes,no,,,no,,,44100
94,94,619357,Francolinus,pondicerianus,,birds,Grey Francolin,Larry Joseph,India,"Agra, Agra, Uttar Pradesh",27.1751,78.0421,160,"call, song",uncertain,uncertain,field recording,//xeno-canto.org/619357,https://xeno-canto.org/619357/download,XC619357-DSC_8774.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RWNMZFOVGI/ffts/XC619357-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RWNMZFOVGI/ffts/XC619357-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RWNMZFOVGI/ffts/XC619357-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RWNMZFOVGI/ffts/XC619357-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RWNMZFOVGI/wave/XC619357-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RWNMZFOVGI/wave/XC619357-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RWNMZFOVGI/wave/XC619357-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:15,16:41,2013-03-17,2021-02-03,[],"I used a shotgun mic (Rode VideoMic Pro) on my Nikon D7000. A video was recorded. Then I extracted the audio from it with the Switch app. The recording was not modified. 

My location was a few hundred meters from the Taj Mahal. A small forest was in front of me. The sun was setting over the Taj Mahal. For me, it was magical!

Children were playing and speaking nearby.

I want to acknowledge that Jelle Scharringa did the ID for me.

Stay safe!
Larry at Hazelton, BC, Canada, at a little village near the bottom of the Alaska Panhandle.",no,no,no,,,no,,,48000
95,95,460140,Francolinus,pondicerianus,,birds,Grey Francolin,Peter Boesman,India,"Keoladeo National Park, Bharatpur, Rajasthan",27.1593,77.5232,170,song,,,field recording,//xeno-canto.org/460140,https://xeno-canto.org/460140/download,XC460140-LS101031 Grey Francolin song C.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC460140-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC460140-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC460140-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC460140-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC460140-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC460140-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC460140-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,0:09,08:15,2019-02-19,2019-03-05,[],,unknown,unknown,unknown,,,no,,,44100
96,96,442342,Francolinus,pondicerianus,,birds,Grey Francolin,Vivek Puliyeri,India,"Nelapattu Bird Sanctuary (near  Nelapattu), Nellore, Andhra Pradesh",13.8264,79.95,30,call,,,field recording,//xeno-canto.org/442342,https://xeno-canto.org/442342/download,XC442342-Grey Francolin_Nelappattu_20181111_113438.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC442342-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC442342-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC442342-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/ffts/XC442342-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/wave/XC442342-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/wave/XC442342-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BLYJHGYYOC/wave/XC442342-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:02,11:34,2018-11-11,2018-11-15,[],,no,no,no,,,no,,,48000
97,97,197827,Francolinus,pondicerianus,,birds,Grey Francolin,Rory Nefdt,India,"New Delhi, South Delhi, Delhi",28.496,77.1823,260,song,,,field recording,//xeno-canto.org/197827,https://xeno-canto.org/197827/download,XC197827-LS111942_Grey_Francolin_Kamashi_28Dec13_1200.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/ffts/XC197827-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/ffts/XC197827-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/ffts/XC197827-large.png', 'full': '//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/ffts/XC197827-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/wave/XC197827-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/wave/XC197827-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/wave/XC197827-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:07,12:30,2014-01-03,2014-10-04,[],,yes,yes,no,,,no,,,44100
98,98,74555,Francolinus,pondicerianus,,birds,Grey Francolin,Divyaraj Shah,India,Rajkot,,,?,call,,,field recording,//xeno-canto.org/74555,https://xeno-canto.org/74555/download,greyfrancolin.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/XNZRGFIKHG/ffts/XC74555-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XNZRGFIKHG/ffts/XC74555-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XNZRGFIKHG/ffts/XC74555-large.png', 'full': '//xeno-canto.org/sounds/uploaded/XNZRGFIKHG/ffts/XC74555-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/XNZRGFIKHG/wave/XC74555-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XNZRGFIKHG/wave/XC74555-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XNZRGFIKHG/wave/XC74555-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:22,?,0000-00-00,2011-03-28,[],,unknown,unknown,unknown,,,no,,,8000
99,99,73268,Francolinus,pondicerianus,interpositus,birds,Grey Francolin,Mike Nelson,India,"Shapura House, Bani Park, Jaipur, Rajastan",26.928,75.793,200,song,,,field recording,//xeno-canto.org/73268,https://xeno-canto.org/73268/download,GreyFrancolin2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC73268-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC73268-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC73268-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC73268-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC73268-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC73268-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC73268-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:07,7:00am,2011-03-09,2011-03-20,"['Apus affinis', 'Cinnyris asiaticus', 'Psittacula krameri']",A couple of birds in the neighboring yard across the street.   ,yes,yes,no,,,no,,,44100
100,100,73267,Francolinus,pondicerianus,interpositus,birds,Grey Francolin,Mike Nelson,India,"Shapura House, Bani Park, Jaipur, Rajastan",26.928,75.793,200,song,,,field recording,//xeno-canto.org/73267,https://xeno-canto.org/73267/download,GreyFrancolin.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC73267-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC73267-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC73267-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC73267-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC73267-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC73267-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC73267-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:10,7:00am,2011-03-09,2011-03-20,[],A couple of birds in the neighboring garden across the street.   ,yes,yes,no,,,no,,,44100
101,101,21668,Francolinus,pondicerianus,,birds,Grey Francolin,Gopinath Sricandane,India,"Jawaharlal Nehru University, New Delhi",28.5473,77.1698,330,call,,,field recording,//xeno-canto.org/21668,https://xeno-canto.org/21668/download,greyfrancolin.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LNRENJECCZ/ffts/XC21668-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LNRENJECCZ/ffts/XC21668-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LNRENJECCZ/ffts/XC21668-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LNRENJECCZ/ffts/XC21668-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LNRENJECCZ/wave/XC21668-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LNRENJECCZ/wave/XC21668-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LNRENJECCZ/wave/XC21668-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:17,17:50,2008-02-27,2008-11-20,[],"During my one week stay at JNU in February 2008, I heard the Gray Francolins call just before they settled for the day. For a span of 15 minutes different groups in that area called and the calls were reciprocated, after which they all fell silent for the rest of the evening.",unknown,unknown,unknown,,,no,,,48000
