,id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
23,508290,Francolinus,francolinus,,birds,Black Francolin,Jean Roché,India,"Corbett NP, Uttaranchal",29.5334,78.9334,600,call,,,field recording,//xeno-canto.org/508290,https://xeno-canto.org/508290/download,XC508290-Indian Black Partridge India 174 CD 3 tr 8.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PFTKUDMPVV/ffts/XC508290-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PFTKUDMPVV/ffts/XC508290-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PFTKUDMPVV/ffts/XC508290-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PFTKUDMPVV/ffts/XC508290-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PFTKUDMPVV/wave/XC508290-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PFTKUDMPVV/wave/XC508290-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PFTKUDMPVV/wave/XC508290-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:08,?,1974-03-21,2019-11-25,[],,unknown,unknown,no,,,no,,,44100
24,507748,Francolinus,francolinus,,birds,Black Francolin,Jean Roché,India,"Corbett NP, Uttaranchal",29.5334,78.9334,600,call,,,field recording,//xeno-canto.org/507748,https://xeno-canto.org/507748/download,XC507748-Indian Black Francolin India 1974 CD 2 tr 5.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PFTKUDMPVV/ffts/XC507748-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PFTKUDMPVV/ffts/XC507748-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PFTKUDMPVV/ffts/XC507748-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PFTKUDMPVV/ffts/XC507748-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PFTKUDMPVV/wave/XC507748-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PFTKUDMPVV/wave/XC507748-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PFTKUDMPVV/wave/XC507748-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:02,?,1974-04-00,2019-11-22,[],,unknown,unknown,no,,,no,,,44100
25,472716,Francolinus,francolinus,,birds,Black Francolin,Peter Boesman,India,Sultanpur Bird Sanctuary,28.464,76.893,,song,,,field recording,//xeno-canto.org/472716,https://xeno-canto.org/472716/download,XC472716-LS101348 Black Francolin song B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC472716-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC472716-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC472716-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC472716-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC472716-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC472716-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC472716-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:18,09:00,2019-04-05,2019-05-10,[],,unknown,unknown,unknown,,,no,,,44100
26,443774,Francolinus,francolinus,,birds,Black Francolin,chiefredearth,India,"Gandabandaurf Baijkot, Uttarkashi, Uttarakhand",30.6694,78.3753,1300,call,male,,field recording,//xeno-canto.org/443774,https://xeno-canto.org/443774/download,XC443774-Black Francolin.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/EYHFNQEBLC/ffts/XC443774-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EYHFNQEBLC/ffts/XC443774-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EYHFNQEBLC/ffts/XC443774-large.png', 'full': '//xeno-canto.org/sounds/uploaded/EYHFNQEBLC/ffts/XC443774-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/EYHFNQEBLC/wave/XC443774-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EYHFNQEBLC/wave/XC443774-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EYHFNQEBLC/wave/XC443774-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,5:29,17:30,2018-08-29,2018-11-26,[],,unknown,unknown,unknown,,,no,,,48000
27,362923,Francolinus,francolinus,melanonotus,birds,Black Francolin,Paul J Willoughby,India,"Manas National Park, Assam",26.7047,91.0373,70,song,,,field recording,//xeno-canto.org/362923,https://xeno-canto.org/362923/download,XC362923-Black Francolin 20170315_080351.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PUPDHQTJRV/ffts/XC362923-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PUPDHQTJRV/ffts/XC362923-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PUPDHQTJRV/ffts/XC362923-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PUPDHQTJRV/ffts/XC362923-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PUPDHQTJRV/wave/XC362923-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PUPDHQTJRV/wave/XC362923-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PUPDHQTJRV/wave/XC362923-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:03,08:03,2017-03-13,2017-04-04,[],,yes,yes,no,,,no,,,22050
28,149774,Francolinus,francolinus,,birds,Black Francolin,Lakshminarasimha R,India,"Sarahan, Shimla, Himachal Pradesh",31.52,77.8,2200,call,male,,field recording,//xeno-canto.org/149774,https://xeno-canto.org/149774/download,XC149774-Black francolin.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TDKREJUHOA/ffts/XC149774-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TDKREJUHOA/ffts/XC149774-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TDKREJUHOA/ffts/XC149774-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TDKREJUHOA/ffts/XC149774-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TDKREJUHOA/wave/XC149774-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TDKREJUHOA/wave/XC149774-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TDKREJUHOA/wave/XC149774-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,B,3:59,10:30,2013-05-05,2013-10-04,[],,yes,yes,no,,,no,,,44100
29,149596,Francolinus,francolinus,,birds,Black Francolin,Frank Lambert,India,"Lala-Naliya Grassland Reserve, Kutch, Gujarat (approx location)",23.5435,68.6973,80,song,male,,field recording,//xeno-canto.org/149596,https://xeno-canto.org/149596/download,XC149596-Francolinus_francolinus-FL Gujarat nr Naliya Grasslands 30Jan13 LS113470.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC149596-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC149596-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC149596-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC149596-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC149596-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC149596-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC149596-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:27,07:25,2013-01-30,2013-10-02,[],,yes,yes,no,,,no,,,48000
30,149594,Francolinus,francolinus,,birds,Black Francolin,Frank Lambert,India,"Lala-Naliya Grassland Reserve, Kutch, Gujarat (approx location)",23.5435,68.6973,80,song,male,,field recording,//xeno-canto.org/149594,https://xeno-canto.org/149594/download,XC149594-Francolinus_francolinus-FL Gujarat nr Naliya Grasslands 30Jan13 LS113468.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC149594-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC149594-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC149594-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC149594-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC149594-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC149594-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC149594-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,2:27,07:10,2013-01-30,2013-10-02,[],Same bird(s) as on XC149590,yes,yes,yes,,,no,,,48000
31,103538,Francolinus,francolinus,,birds,Black Francolin,vir joshi,India,jim corbett national park,29.407,79.145,2000,call,,,field recording,//xeno-canto.org/103538,https://xeno-canto.org/103538/download,black francolisf.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ZXGYSIOPJJ/ffts/XC103538-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXGYSIOPJJ/ffts/XC103538-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXGYSIOPJJ/ffts/XC103538-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZXGYSIOPJJ/ffts/XC103538-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ZXGYSIOPJJ/wave/XC103538-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXGYSIOPJJ/wave/XC103538-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXGYSIOPJJ/wave/XC103538-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:22,4:00 am,2012-05-15,2012-06-11,[],,unknown,unknown,unknown,,,no,,,44100
32,114320,Francolinus,francolinus,,birds,Black Francolin,Lakshminarasimha R,India,"Sarahan, Shimla, Himachal Pradesh",31.52,77.8,2200,call,male,,field recording,//xeno-canto.org/114320,https://xeno-canto.org/114320/download,XC114320-Francolin.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TDKREJUHOA/ffts/XC114320-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TDKREJUHOA/ffts/XC114320-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TDKREJUHOA/ffts/XC114320-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TDKREJUHOA/ffts/XC114320-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TDKREJUHOA/wave/XC114320-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TDKREJUHOA/wave/XC114320-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TDKREJUHOA/wave/XC114320-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,D,0:56,15:00,2012-07-08,2012-12-09,[],A male calling from atop a rock in an apple orchard. ,yes,yes,no,,,no,,,44100
33,747786,Francolinus,pictus,,birds,Painted Francolin,Tushar Bhagwat,India,"Kharad, Thane, Maharashtra",19.1496,73.1571,40,call,uncertain,adult,field recording,//xeno-canto.org/747786,https://xeno-canto.org/747786/download,XC747786-Painted_Francolin_Francolinus_pictus_11_Sep_2022_08_06_AM_IST.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WKRPJOTUED/ffts/XC747786-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WKRPJOTUED/ffts/XC747786-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WKRPJOTUED/ffts/XC747786-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WKRPJOTUED/ffts/XC747786-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WKRPJOTUED/wave/XC747786-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WKRPJOTUED/wave/XC747786-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WKRPJOTUED/wave/XC747786-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:33,08:06,2022-09-11,2022-09-11,[],,yes,yes,no,,,no,,,48000
34,745422,Francolinus,pictus,,birds,Painted Francolin,Tushar Bhagwat,India,"Tantoti, Ajmer, Rajasthan",26.1405,74.8171,380,,uncertain,adult,field recording,//xeno-canto.org/745422,https://xeno-canto.org/745422/download,XC745422-Painted_Francolin_Francolinus_pictus_20_Aug_2022_10_42_AM_IST.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WKRPJOTUED/ffts/XC745422-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WKRPJOTUED/ffts/XC745422-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WKRPJOTUED/ffts/XC745422-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WKRPJOTUED/ffts/XC745422-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WKRPJOTUED/wave/XC745422-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WKRPJOTUED/wave/XC745422-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WKRPJOTUED/wave/XC745422-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:18,10:42,2022-08-20,2022-08-27,[],,yes,yes,no,,,no,,,48000
35,662750,Francolinus,pictus,,birds,Painted Francolin,Amol Mande,India,"Deolali, Nashik, Maharashtra",19.9192,73.8029,600,uncertain,,,field recording,//xeno-canto.org/662750,https://xeno-canto.org/662750/download,"XC662750-12 Jul, 6.37 AM painted francolin sharp 2.mp3","{'small': '//xeno-canto.org/sounds/uploaded/ZQBZPQJIJM/ffts/XC662750-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZQBZPQJIJM/ffts/XC662750-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZQBZPQJIJM/ffts/XC662750-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZQBZPQJIJM/ffts/XC662750-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ZQBZPQJIJM/wave/XC662750-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZQBZPQJIJM/wave/XC662750-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZQBZPQJIJM/wave/XC662750-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:05,06:30,2021-07-12,2021-07-12,['Pavo cristatus'],"No modification in recording.
Grassland.",no,no,no,,,no,,,48000
36,571752,Francolinus,pictus,,birds,Painted Francolin,Rajgopal Patil,India,"Pench NP,  Seoni, Madhya Pradesh",21.7177,79.3275,460,song,male,adult,field recording,//xeno-canto.org/571752,https://xeno-canto.org/571752/download,XC571752-Francolin-Painted-Francolinus-pictus-Pench-NP--Madhya-Pradesh-20110527-007-RNP.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC571752-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC571752-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC571752-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC571752-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC571752-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC571752-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC571752-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,2:44,06:30,2011-05-27,2020-06-26,[],,no,no,no,,,no,,,44100
37,488676,Francolinus,pictus,,birds,Painted Francolin,Paul Bourdin,India,"ICRISAT, Telangana",17.4855,78.2678,550,call,,,field recording,//xeno-canto.org/488676,https://xeno-canto.org/488676/download,"XC488676-PAIFRA, ICRISAT, 20190723.mp3","{'small': '//xeno-canto.org/sounds/uploaded/WQZFZWNHJB/ffts/XC488676-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WQZFZWNHJB/ffts/XC488676-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WQZFZWNHJB/ffts/XC488676-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WQZFZWNHJB/ffts/XC488676-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WQZFZWNHJB/wave/XC488676-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WQZFZWNHJB/wave/XC488676-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WQZFZWNHJB/wave/XC488676-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:03,07:30,2019-07-23,2019-07-23,[],,yes,yes,no,,,no,,,44100
38,488209,Francolinus,pictus,,birds,Painted Francolin,Paul Bourdin,India,"ICRISAT, Telangana",17.4855,78.2678,550,song,,,field recording,//xeno-canto.org/488209,https://xeno-canto.org/488209/download,"XC488209-PAIFRA, ICRISAT, 20190719 (2).mp3","{'small': '//xeno-canto.org/sounds/uploaded/WQZFZWNHJB/ffts/XC488209-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WQZFZWNHJB/ffts/XC488209-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WQZFZWNHJB/ffts/XC488209-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WQZFZWNHJB/ffts/XC488209-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WQZFZWNHJB/wave/XC488209-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WQZFZWNHJB/wave/XC488209-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WQZFZWNHJB/wave/XC488209-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:17,08:30,2019-07-19,2019-07-19,['Prinia socialis'],,no,no,no,,,no,,,44100
39,428819,Francolinus,pictus,,birds,Painted Francolin,Saurabh Sawant,India,"Shokaliya village outskirts, Ajmer District",26.2104,74.7982,400,call,male,,field recording,//xeno-canto.org/428819,https://xeno-canto.org/428819/download,XC428819-ML551111_Painted_Francolin_Rajasthan_25072018.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CHTRJZLIIB/ffts/XC428819-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CHTRJZLIIB/ffts/XC428819-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CHTRJZLIIB/ffts/XC428819-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CHTRJZLIIB/ffts/XC428819-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CHTRJZLIIB/wave/XC428819-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CHTRJZLIIB/wave/XC428819-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CHTRJZLIIB/wave/XC428819-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,2:52,08:30,2018-07-25,2018-07-30,[],,yes,yes,no,,,no,,,48000
40,338333,Francolinus,pictus,,birds,Painted Francolin,Yogesh Patel,India,"Thane, Maharashtra",19.4257,73.2816,60,"call, song",male,,field recording,//xeno-canto.org/338333,https://xeno-canto.org/338333/download,XC338333-Painted Francolins.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UTLQZLKDQX/ffts/XC338333-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UTLQZLKDQX/ffts/XC338333-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UTLQZLKDQX/ffts/XC338333-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UTLQZLKDQX/ffts/XC338333-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UTLQZLKDQX/wave/XC338333-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UTLQZLKDQX/wave/XC338333-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UTLQZLKDQX/wave/XC338333-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:06,9:00,2016-10-16,2016-10-16,[],,yes,yes,no,,,no,,,44100
41,592695,Francolinus,pictus,,birds,Painted Francolin,Roozbeh Gazdar,India,"Haji Malang, Thane, Maharashtra",19.1409,73.1889,160,song,male,adult,field recording,//xeno-canto.org/592695,https://xeno-canto.org/592695/download,XC592695-Painted Francolin_xenocanto.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WMILIWUHMS/ffts/XC592695-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WMILIWUHMS/ffts/XC592695-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WMILIWUHMS/ffts/XC592695-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WMILIWUHMS/ffts/XC592695-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WMILIWUHMS/wave/XC592695-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WMILIWUHMS/wave/XC592695-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WMILIWUHMS/wave/XC592695-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:59,08:30,2019-09-22,2020-10-04,['Prinia sylvatica'],,yes,yes,no,,,no,,,44100
42,571151,Francolinus,pictus,pictus,birds,Painted Francolin,Rajgopal Patil,India,"Bhose, Pune, Maharashtra",18.7221,73.9031,600,song,male,adult,field recording,//xeno-canto.org/571151,https://xeno-canto.org/571151/download,XC571151-Francolin-Painted-Francolinus-pictus-Bhose-Dam--Chakan-20110803-002-RNP.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC571151-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC571151-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC571151-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC571151-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC571151-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC571151-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC571151-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:38,18:30,2011-08-03,2020-06-24,[],,no,no,no,,,no,,,44100
43,570434,Francolinus,pictus,pictus,birds,Painted Francolin,Rajgopal Patil,India,"Wasumbe, Sangli, Maharashtra",17.2976,74.5842,700,song,male,adult,field recording,//xeno-canto.org/570434,https://xeno-canto.org/570434/download,XC570434-Francolin-Painted-Francolinus-pictus-Wasumbe--Sangli-Dist.-20110910-010-RNP.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC570434-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC570434-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC570434-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/ffts/XC570434-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC570434-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC570434-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UUXSJGNURV/wave/XC570434-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:18,18:20,2011-09-10,2020-06-21,[],,no,no,no,,,no,,,44100
44,495692,Francolinus,pictus,,birds,Painted Francolin,Kaustubh Machnurkar,India,"Kolhapur University, Kolhapur, Maharashtra",16.676,74.2618,600,call,,,field recording,//xeno-canto.org/495692,https://xeno-canto.org/495692/download,XC495692-VID_20190903_181837907.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/QLYSXFUQNU/ffts/XC495692-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QLYSXFUQNU/ffts/XC495692-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QLYSXFUQNU/ffts/XC495692-large.png', 'full': '//xeno-canto.org/sounds/uploaded/QLYSXFUQNU/ffts/XC495692-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/QLYSXFUQNU/wave/XC495692-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QLYSXFUQNU/wave/XC495692-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QLYSXFUQNU/wave/XC495692-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:06,18:30,2019-09-03,2019-09-03,[],,yes,yes,no,,,no,,,44100
